tank_con_val,chk_time,MTRL_ID,MES_TK_ID
30123.4,2022/10/24 6:00,560,559
29856.4,2022/10/24 6:00,560,560
170,2022/10/24 19:35,456,335
5461,2022/10/24 18:00,603,564
28025.1,2022/10/24 6:00,603,555
28357.8,2022/10/24 6:00,603,556
30123.4,2022/10/24 6:00,603,559
29856.4,2022/10/24 6:00,603,560
5463.4,2022/10/24 6:00,603,564
1054.63,2022/10/24 19:54,542,355
47006.4,2022/10/25 6:00,560,204
67157.4,2022/10/25 6:00,560,205
66055.6,2022/10/25 6:00,722,212
69145.1,2022/10/25 6:00,722,213
62525.1,2022/10/25 6:00,722,214
69497.6,2022/10/25 6:00,722,215
60022.6,2022/10/25 6:00,722,216
10558.5,2022/10/25 6:00,722,217
5520.62,2022/10/25 6:00,376,297
1697.36,2022/10/25 6:00,343,303
4595.25,2022/10/25 6:00,343,304
6398.35,2022/10/25 6:00,716,313
7794.79,2022/10/25 6:00,489,314
7787.53,2022/10/25 6:00,716,318
6628.04,2022/10/25 6:00,335,320
1349.9,2022/10/25 6:00,572,282
1112,2022/10/25 6:00,572,283
120.6,2022/10/25 6:00,542,352
209.8,2022/10/25 6:00,542,353
339.9,2022/10/25 6:00,542,354
1054.7,2022/10/25 6:00,542,355
169.1,2022/10/25 6:00,456,335
7765.2,2022/10/25 6:00,722,551
8327.6,2022/10/25 6:00,722,552
8538.31,2022/10/25 6:00,722,553
8522.4,2022/10/25 6:00,722,554
71734.4,2022/10/25 6:00,603,555
71873.6,2022/10/25 6:00,603,556
70609.1,2022/10/25 6:00,603,559
70674,2022/10/25 6:00,603,560
1497.87,2022/10/25 9:19,722,557
1453.12,2022/10/25 9:19,722,558
100,2022/6/28 18:00,481,411
100,2022/6/28 18:00,481,413
1515.88,2022/10/25 6:00,722,557
1497.88,2022/10/25 6:00,722,558
1054.8,2022/10/25 9:10,542,355
170,2022/10/25 9:34,456,335
65786.8,2022/10/25 10:30,722,212
5461,2022/10/25 6:00,603,564
18360,2022/10/25 6:00,560,563
600.265,2022/10/25 12:41,373,331
1122.86,2022/10/25 15:18,373,331
69190.1,2022/10/25 17:13,722,213
100,2022/10/25 17:13,559,219
1349,2022/10/25 18:00,572,282
1112,2022/10/25 18:00,572,283
120.5,2022/10/25 18:00,542,352
209,2022/10/25 18:00,542,353
340.648,2022/10/25 18:00,542,354
1128,2022/10/25 18:00,542,355
256.9,2022/10/25 18:00,456,335
5461,2022/10/25 18:00,603,564
18360,2022/10/25 18:00,560,563
7765.23,2022/10/25 18:00,722,551
8319.16,2022/10/25 18:00,722,552
8525.54,2022/10/25 18:00,722,553
8522.4,2022/10/25 18:00,722,554
71734.3,2022/10/25 18:00,603,555
71877.9,2022/10/25 18:00,603,556
1506.59,2022/10/25 18:00,722,557
1497.51,2022/10/25 18:00,722,558
70604.5,2022/10/25 18:00,603,559
70688.3,2022/10/25 18:00,603,560
47001.9,2022/10/25 18:00,560,204
67162,2022/10/25 18:00,560,205
65490.3,2022/10/25 18:00,722,212
68826.5,2022/10/25 18:00,722,213
62529.3,2022/10/25 18:00,722,214
68949.7,2022/10/25 18:00,722,215
60022.7,2022/10/25 18:00,722,216
10554.2,2022/10/25 18:00,722,217
565.472,2022/10/25 18:00,559,218
5436.41,2022/10/25 18:00,376,297
1697.36,2022/10/25 18:00,343,303
4700.63,2022/10/25 18:00,343,304
6398.35,2022/10/25 18:00,716,313
8119.29,2022/10/25 18:00,489,314
7781.62,2022/10/25 18:00,716,318
6612.5,2022/10/25 18:00,335,320
1123.19,2022/10/25 18:00,373,331
102.015,2022/10/25 18:00,456,334
274.941,2022/10/25 19:05,456,335
1133.84,2022/10/25 19:15,542,355
68220.3,2022/10/25 20:25,722,213
1018.15,2022/10/25 20:25,722,219
120.8,2022/10/26 6:00,542,352
210.7,2022/10/26 6:00,542,353
340.2,2022/10/26 6:00,542,354
1132.3,2022/10/26 6:00,542,355
1349.3,2022/10/26 6:00,572,282
1084.4,2022/10/26 6:00,572,283
5461,2022/10/26 6:00,603,564
18360,2022/10/26 6:00,560,563
274.8,2022/10/26 6:00,456,335
47006.4,2022/10/26 6:00,560,204
67157.4,2022/10/26 6:00,560,205
65481.6,2022/10/26 6:00,722,212
62529.2,2022/10/26 6:00,722,214
69274.2,2022/10/26 6:00,722,215
60029.3,2022/10/26 6:00,722,216
10558.5,2022/10/26 6:00,722,217
1018.83,2022/10/26 6:00,559,219
5520.92,2022/10/26 6:00,376,297
4597.09,2022/10/26 6:00,343,304
6398.03,2022/10/26 6:00,716,313
7794.82,2022/10/26 6:00,489,314
7779.02,2022/10/26 6:00,716,318
