begin_shift_time,NODE_ID,inout_name,amount,page_type
2023/4/4 6:00,657,out,0,NODE
2023/4/4 6:00,655,out,29.7842,NODE
2023/4/4 6:00,656,out,474.496,NODE
2023/4/4 6:00,652,in,496.004,NODE
2023/4/4 6:00,654,in,0,NODE
2023/4/4 6:00,653,in,28.4665,NODE
2023/4/4 6:00,665,out,1,NODE
2023/4/4 6:00,662,out,1180.89,NODE
2023/4/4 6:00,664,out,26.0624,NODE
2023/4/4 6:00,661,in,0,NODE
2023/4/4 6:00,658,in,1140.96,NODE
2023/4/4 6:00,659,in,77.0774,NODE
2023/4/4 6:00,672,out,0,NODE
2023/4/4 6:00,669,out,602.837,NODE
2023/4/4 6:00,670,out,0,NODE
2023/4/4 6:00,671,out,25.933,NODE
2023/4/4 6:00,667,in,0,NODE
2023/4/4 6:00,668,in,617.111,NODE
2023/4/4 6:00,686,out,124.879,NODE
2023/4/4 6:00,687,out,720.579,NODE
2023/4/4 6:00,684,out,137.1,NODE
2023/4/4 6:00,685,out,280.898,NODE
2023/4/4 6:00,683,out,1660.5,NODE
2023/4/4 6:00,681,out,1520.76,NODE
2023/4/4 6:00,682,out,303.769,NODE
2023/4/4 6:00,679,in,2214.07,NODE
2023/4/4 6:00,711,in,2020.88,NODE
2023/4/4 6:00,712,in,489.879,NODE
2023/4/4 6:00,701,out,34.6321,NODE
2023/4/4 6:00,690,out,129.665,NODE
2023/4/4 6:00,691,out,80.7901,NODE
2023/4/4 6:00,692,out,60.8434,NODE
2023/4/4 6:00,689,out,2254.4,NODE
2023/4/4 6:00,699,in,541.288,NODE
2023/4/4 6:00,700,in,894.612,NODE
2023/4/4 6:00,697,in,537.097,NODE
2023/4/4 6:00,102,in,82.3421,NODE
2023/4/4 6:00,129,in,0,NODE
2023/4/4 6:00,80,out,124.879,NODE
2023/4/4 6:00,81,out,31.4941,NODE
2023/4/4 6:00,81,out,48.4435,NODE
2023/4/4 6:00,81,out,43.8649,NODE
2023/4/4 6:00,82,out,76.0688,NODE
2023/4/4 6:00,82,out,82.9606,NODE
2023/4/4 6:00,83,out,201.37,NODE
2023/4/4 6:00,85,out,81.1344,NODE
2023/4/4 6:00,86,out,249.571,NODE
2023/4/4 6:00,89,out,262.549,NODE
2023/4/4 6:00,93,out,341.698,NODE
2023/4/4 6:00,95,out,230.603,NODE
2023/4/4 6:00,107,out,338.103,NODE
2023/4/4 6:00,109,out,1402.65,NODE
2023/4/4 6:00,112,out,549.123,NODE
2023/4/4 6:00,117,out,123.433,NODE
2023/4/4 6:00,118,out,195.854,NODE
2023/4/4 6:00,121,out,42.5086,NODE
2023/4/4 6:00,122,out,0,NODE
2023/4/4 6:00,127,out,720.579,NODE
2023/4/4 6:00,134,out,0,NODE
2023/4/4 18:00,334,in,172.349,ZU
2023/4/4 18:00,370,out,37.809,ZU
2023/4/4 18:00,425,out,28.069,ZU
2023/4/4 18:00,433,out,55.489,ZU
2023/4/4 18:00,445,out,0,ZU
2023/4/4 18:00,461,out,55.419,ZU
2023/4/4 18:00,470,out,42.219,ZU
2023/4/4 18:00,511,out,52.059,ZU
2023/4/4 18:00,335,in,707.119,ZU
2023/4/4 18:00,423,out,562.859,ZU
2023/4/4 18:00,460,out,308.459,ZU
2023/4/4 18:00,280,in,227.669,ZU
2023/4/4 18:00,349,out,27.359,ZU
2023/4/4 18:00,363,out,29.349,ZU
2023/4/4 18:00,372,out,79.319,ZU
2023/4/4 18:00,472,out,0,ZU
2023/4/4 18:00,512,out,164.429,ZU
2023/4/4 18:00,712,in,530.879,ZU
2023/4/4 18:00,129,in,659.879,ZU
2023/4/4 18:00,292,consume,50.179,ZU
2023/4/4 18:00,305,consume,25.919,ZU
2023/4/4 18:00,319,consume,105.139,ZU
2023/4/4 18:00,333,consume,102.619,ZU
2023/4/4 18:00,342,out,324.809,ZU
2023/4/4 18:00,360,out,325.749,ZU
2023/4/4 18:00,369,consume,29.829,ZU
2023/4/4 18:00,393,consume,48.499,ZU
2023/4/4 18:00,396,out,38.339,ZU
2023/4/4 18:00,409,out,31.309,ZU
2023/4/4 18:00,418,consume,49.099,ZU
2023/4/4 18:00,429,consume,72.739,ZU
2023/4/4 18:00,441,consume,34.329,ZU
2023/4/4 18:00,450,consume,100.809,ZU
2023/4/4 18:00,491,consume,210.179,ZU
2023/4/4 18:00,499,consume,197.679,ZU
2023/4/4 18:00,508,consume,87.659,ZU
2023/4/4 18:00,519,consume,466.209,ZU
2023/4/4 18:00,541,consume,35.939,ZU
2023/4/4 18:00,550,consume,36.079,ZU
2023/4/4 18:00,559,consume,35.219,ZU
2023/4/4 18:00,573,consume,29.079,ZU
2023/4/4 18:00,681,out,1914.4,ZU
2023/4/4 18:00,682,out,287.975,ZU
2023/4/4 18:00,638,out,1509.94,ZU
2023/4/4 18:00,626,consume,-152.417,ZU
2023/4/4 18:00,453,out,278.599,ZU
2023/4/4 18:00,474,in,515.789,ZU
2023/4/4 18:00,493,out,132.399,ZU
2023/4/4 18:00,500,out,131.579,ZU
2023/4/4 18:00,509,out,635.679,ZU
2023/4/4 18:00,361,out,30.539,ZU
2023/4/4 18:00,544,out,0,ZU
2023/4/4 18:00,561,out,78.769,ZU
2023/4/4 18:00,579,out,34.109,ZU
2023/4/4 18:00,584,out,85.939,ZU
2023/4/4 18:00,587,out,421.159,ZU
2023/4/4 18:00,591,out,146.949,ZU
2023/4/4 18:00,707,out,42.319,ZU
2023/4/4 18:00,708,out,56.319,ZU
2023/4/4 18:00,709,out,58.289,ZU
2023/4/4 18:00,710,out,34.369,ZU
2023/4/4 18:00,714,in,82.019,ZU
2023/4/4 18:00,715,in,164.899,ZU
2023/4/4 18:00,716,out,36.779,ZU
2023/4/4 18:00,717,out,89.899,ZU
2023/4/4 18:00,719,in,253.539,ZU
2023/4/4 18:00,720,in,195.299,ZU
2023/4/4 18:00,721,in,0,ZU
2023/4/4 18:00,722,out,75.949,ZU
2023/4/4 18:00,723,out,80.879,ZU
2023/4/4 18:00,724,out,78.549,ZU
2023/4/4 18:00,725,out,41.619,ZU
2023/4/4 18:00,684,out,680.708,ZU
2023/4/4 18:00,685,out,1412.54,ZU
2023/4/4 18:00,286,out,853.569,ZU
2023/4/4 18:00,384,out,195.549,ZU
2023/4/4 18:00,416,in,386.569,ZU
2023/4/4 18:00,282,out,149.439,ZU
2023/4/4 18:00,295,out,103.559,ZU
2023/4/4 18:00,336,in,258.699,ZU
2023/4/4 18:00,285,out,1137.75,ZU
2023/4/4 18:00,288,out,557.879,ZU
2023/4/4 18:00,298,out,1730.76,ZU
2023/4/4 18:00,299,out,1171.58,ZU
2023/4/4 18:00,301,out,606.549,ZU
2023/4/4 18:00,316,out,1109.57,ZU
2023/4/4 18:00,330,out,1035.42,ZU
2023/4/4 18:00,374,out,0,ZU
2023/4/4 18:00,385,out,518.969,ZU
2023/4/4 18:00,414,in,3248.88,ZU
2023/4/4 18:00,431,in,2764.1,ZU
2023/4/4 18:00,338,in,90.079,ZU
2023/4/4 18:00,355,in,30.629,ZU
2023/4/4 18:00,421,out,2604.17,ZU
2023/4/4 18:00,455,out,1772.8,ZU
2023/4/4 18:00,489,in,3602.29,ZU
2023/4/4 18:00,497,in,3693.24,ZU
2023/4/4 18:00,510,out,3446.74,ZU
2023/4/4 18:00,339,in,25.939,ZU
2023/4/4 18:00,406,in,25.919,ZU
2023/4/4 18:00,417,in,95.539,ZU
2023/4/4 18:00,428,in,107.799,ZU
2023/4/4 18:00,442,in,31.699,ZU
2023/4/4 18:00,466,in,36.239,ZU
2023/4/4 18:00,484,out,370.109,ZU
2023/4/4 18:00,490,in,36.379,ZU
2023/4/4 18:00,498,in,36.009,ZU
2023/4/4 18:00,518,in,97.109,ZU
2023/4/4 18:00,539,in,0,ZU
2023/4/4 18:00,549,in,26.069,ZU
2023/4/4 18:00,556,in,0,ZU
2023/4/4 18:00,572,in,0,ZU
2023/4/4 18:00,420,out,301.799,ZU
2023/4/4 18:00,475,in,301.799,ZU
2023/4/4 18:00,371,out,38.989,ZU
2023/4/4 18:00,424,out,47.689,ZU
2023/4/4 18:00,432,out,57.629,ZU
2023/4/4 18:00,462,out,74.319,ZU
2023/4/4 18:00,479,in,111.069,ZU
2023/4/4 18:00,337,in,695.949,ZU
2023/4/4 18:00,486,out,653.719,ZU
2023/4/4 18:00,281,out,31.139,ZU
2023/4/4 18:00,294,out,33.079,ZU
2023/4/4 18:00,307,in,35.129,ZU
2023/4/4 18:00,321,in,39.069,ZU
2023/4/4 18:00,483,in,616.989,ZU
2023/4/4 18:00,496,out,342.029,ZU
2023/4/4 18:00,501,out,325.659,ZU
2023/4/4 18:00,351,in,156.039,ZU
2023/4/4 18:00,381,out,163.399,ZU
2023/4/4 18:00,314,out,121.179,ZU
2023/4/4 18:00,328,out,178.159,ZU
2023/4/4 18:00,382,out,943.529,ZU
2023/4/4 18:00,400,in,1230,ZU
2023/4/4 18:00,383,out,1871.37,ZU
2023/4/4 18:00,394,in,1979.48,ZU
2023/4/4 18:00,387,consume,142.999,ZU
2023/4/4 18:00,388,out,142.999,ZU
2023/4/4 18:00,327,out,230.539,ZU
2023/4/4 18:00,353,in,207.919,ZU
2023/4/4 18:00,283,out,1737.02,ZU
2023/4/4 18:00,296,out,2070.24,ZU
2023/4/4 18:00,309,in,49.879,ZU
2023/4/4 18:00,315,out,380.009,ZU
2023/4/4 18:00,323,in,45.199,ZU
2023/4/4 18:00,329,out,436.799,ZU
2023/4/4 18:00,468,in,600.519,ZU
2023/4/4 18:00,469,in,255.209,ZU
2023/4/4 18:00,471,out,823.689,ZU
2023/4/4 18:00,505,in,4218.28,ZU
2023/4/4 18:00,291,out,3616.21,ZU
2023/4/4 18:00,304,out,3879.76,ZU
2023/4/4 18:00,306,in,3685.47,ZU
2023/4/4 18:00,320,in,3643.14,ZU
2023/4/4 18:00,290,out,1533.54,ZU
2023/4/4 18:00,303,out,1208.18,ZU
2023/4/4 18:00,317,out,814.519,ZU
2023/4/4 18:00,331,out,718.499,ZU
2023/4/4 18:00,365,in,1253.5,ZU
2023/4/4 18:00,367,in,315.559,ZU
2023/4/4 18:00,313,out,236.529,ZU
2023/4/4 18:00,352,in,140.179,ZU
2023/4/4 18:00,419,in,2877.64,ZU
2023/4/4 18:00,434,out,1115.94,ZU
2023/4/4 18:00,435,out,551.849,ZU
2023/4/4 18:00,436,out,1042.17,ZU
2023/4/4 18:00,346,out,389.859,ZU
2023/4/4 18:00,408,in,134.889,ZU
2023/4/4 18:00,93,out,450.45,ZU
2023/4/4 18:00,373,out,4039.98,ZU
2023/4/4 18:00,377,in,2920.32,ZU
2023/4/4 18:00,458,out,50.419,ZU
2023/4/4 18:00,380,in,0,ZU
2023/4/4 18:00,401,out,28.689,ZU
2023/4/4 18:00,528,in,806.439,ZU
2023/4/4 18:00,532,out,806.169,ZU
2023/4/4 18:00,482,in,262.239,ZU
2023/4/4 18:00,525,out,398.119,ZU
2023/4/4 18:00,287,out,31.069,ZU
2023/4/4 18:00,300,out,42.199,ZU
2023/4/4 18:00,308,in,52.889,ZU
2023/4/4 18:00,322,in,0,ZU
2023/4/4 18:00,379,in,28.239,ZU
2023/4/4 18:00,395,out,28.239,ZU
2023/4/4 18:00,289,out,1544.89,ZU
2023/4/4 18:00,302,out,2890.5,ZU
2023/4/4 18:00,451,in,1416.49,ZU
2023/4/4 18:00,452,in,2762.98,ZU
2023/4/4 18:00,524,out,264.879,ZU
2023/4/4 18:00,629,in,25.9007,ZU
2023/4/4 18:00,430,in,1292.63,ZU
2023/4/4 18:00,494,out,3033.35,ZU
2023/4/4 18:00,503,out,3147.68,ZU
2023/4/4 18:00,514,in,6013.54,ZU
2023/4/4 18:00,343,out,259.039,ZU
2023/4/4 18:00,344,out,230.819,ZU
2023/4/4 18:00,348,out,168.129,ZU
2023/4/4 18:00,354,in,95.389,ZU
2023/4/4 18:00,362,out,53.499,ZU
2023/4/4 18:00,403,out,250.749,ZU
2023/4/4 18:00,411,out,156.099,ZU
2023/4/4 18:00,492,out,182.629,ZU
2023/4/4 18:00,502,out,176.089,ZU
2023/4/4 18:00,670,out,0,ZU
2023/4/4 18:00,622,in,929.472,ZU
2023/4/4 18:00,623,in,3260.7,ZU
2023/4/4 18:00,402,out,694.049,ZU
2023/4/4 18:00,405,in,697.389,ZU
2023/4/4 18:00,527,in,1688.56,ZU
2023/4/4 18:00,531,out,1819.83,ZU
2023/4/4 18:00,690,out,134.421,ZU
2023/4/4 18:00,691,out,83.5001,ZU
2023/4/4 18:00,692,out,62.0266,ZU
2023/4/4 18:00,81,out,41.8342,ZU
2023/4/4 18:00,81,out,47.9634,ZU
2023/4/4 18:00,81,out,32.6973,ZU
2023/4/4 18:00,279,in,11523.7,ZU
2023/4/4 18:00,595,out,556.129,ZU
2023/4/4 18:00,134,out,0,ZU
2023/4/4 18:00,397,out,1974.6,ZU
2023/4/4 18:00,410,out,784.259,ZU
2023/4/4 18:00,523,out,892.659,ZU
2023/4/4 18:00,606,out,214.253,ZU
2023/4/4 18:00,293,in,14337.4,ZU
2023/4/4 18:00,284,out,791.819,ZU
2023/4/4 18:00,297,out,859.839,ZU
2023/4/4 18:00,443,in,363.449,ZU
2023/4/4 18:00,444,in,1310.42,ZU
2023/4/4 18:00,641,out,2039.88,ZU
2023/4/4 18:00,668,in,2395.72,ZU
2023/4/4 18:00,118,out,195.6,ZU
2023/4/4 18:00,117,out,121.344,ZU
2023/4/4 18:00,543,out,164.659,ZU
2023/4/4 18:00,552,out,194.689,ZU
2023/4/4 18:00,558,out,199.609,ZU
2023/4/4 18:00,575,out,81.329,ZU
2023/4/4 18:00,594,in,556.129,ZU
2023/4/4 18:00,86,out,0,ZU
2023/4/4 18:00,422,out,3024.21,ZU
2023/4/4 18:00,437,out,701.609,ZU
2023/4/4 18:00,438,out,715.239,ZU
2023/4/4 18:00,447,out,1639.45,ZU
2023/4/4 18:00,456,out,0,ZU
2023/4/4 18:00,457,out,1742.19,ZU
2023/4/4 18:00,378,in,969.299,ZU
2023/4/4 18:00,120,out,421.964,ZU
2023/4/4 18:00,366,in,2616.8,ZU
2023/4/4 18:00,640,out,2505.75,ZU
2023/4/4 18:00,652,in,1905.6,ZU
2023/4/4 18:00,658,in,4461.05,ZU
2023/4/4 18:00,609,in,621.086,ZU
2023/4/4 18:00,107,out,14223.9,ZU
2023/4/4 18:00,328,out,178.159,ZU
2023/4/4 18:00,604,in,94.8223,ZU
2023/4/4 18:00,121,out,34.4916,ZU
2023/4/4 18:00,88,out,57.9687,ZU
2023/4/4 18:00,599,out,170.2,ZU
2023/4/4 18:00,119,out,205.32,ZU
2023/4/4 18:00,106,out,3975.54,ZU
2023/4/4 18:00,109,out,4183.16,ZU
2023/4/4 18:00,507,in,0,ZU
2023/4/4 18:00,318,out,1196.88,ZU
2023/4/4 18:00,332,out,1175.19,ZU
2023/4/4 18:00,711,in,3721.88,ZU
2023/4/4 18:00,533,out,0,ZU
2023/4/4 18:00,520,out,2990.53,ZU
2023/4/4 18:00,477,out,356.249,ZU
2023/4/4 18:00,478,out,461.169,ZU
2023/4/4 18:00,620,in,3157.85,ZU
2023/4/4 18:00,386,out,166.209,ZU
2023/4/4 18:00,102,in,105.857,ZU
2023/4/4 18:00,521,out,1015.23,ZU
2023/4/4 18:00,404,out,330.279,ZU
2023/4/4 18:00,686,out,0,ZU
2023/4/4 18:00,80,out,0,ZU
2023/4/4 18:00,687,out,662.679,ZU
2023/4/4 18:00,127,out,662.679,ZU
2023/4/4 18:00,657,out,25.8779,ZU
2023/4/4 18:00,122,out,0,ZU
2023/4/4 18:00,481,in,94.309,ZU
2023/4/4 18:00,642,out,153.491,ZU
2023/4/4 18:00,654,in,0,ZU
2023/4/4 18:00,542,in,0,ZU
2023/4/4 18:00,551,in,0,ZU
2023/4/4 18:00,560,in,0,ZU
2023/4/4 18:00,567,in,0,ZU
2023/4/4 18:00,574,in,0,ZU
2023/4/4 18:00,701,out,70.533,ZU
2023/4/4 18:00,356,in,27.989,ZU
2023/4/4 18:00,357,in,26.289,ZU
2023/4/4 18:00,368,in,80.059,ZU
2023/4/4 18:00,392,in,30.209,ZU
2023/4/4 18:00,449,in,149.749,ZU
2023/4/4 18:00,506,in,28.869,ZU
2023/4/4 18:00,683,out,15279.3,ZU
2023/4/4 18:00,605,in,0,ZU
2023/4/4 18:00,598,in,26.4754,ZU
2023/4/4 18:00,667,in,0,ZU
2023/4/4 18:00,517,in,46.519,ZU
2023/4/4 18:00,616,out,46.5768,ZU
2023/4/4 18:00,516,in,232.869,ZU
2023/4/4 18:00,651,out,233.022,ZU
2023/4/4 18:00,407,in,141.859,ZU
2023/4/4 18:00,607,out,142.39,ZU
2023/4/4 18:00,644,out,88.4088,ZU
2023/4/4 18:00,618,out,49.7233,ZU
2023/4/4 18:00,615,out,1329.81,ZU
2023/4/4 18:00,612,in,1345.94,ZU
2023/4/4 18:00,650,out,251.073,ZU
2023/4/4 18:00,627,in,68.5001,ZU
2023/4/4 18:00,608,out,77.159,ZU
2023/4/4 18:00,643,out,713.63,ZU
2023/4/4 18:00,639,out,725.606,ZU
2023/4/4 18:00,649,out,271.735,ZU
2023/4/4 18:00,617,out,663.281,ZU
2023/4/4 18:00,614,out,3771.78,ZU
2023/4/4 18:00,611,in,1577,ZU
2023/4/4 18:00,645,out,449.084,ZU
2023/4/4 18:00,600,out,624.633,ZU
2023/4/4 18:00,603,in,601.766,ZU
2023/4/4 18:00,358,out,82.519,ZU
2023/4/4 18:00,665,out,2,ZU
2023/4/4 18:00,628,in,121.945,ZU
2023/4/4 18:00,689,out,2514.84,ZU
2023/4/4 18:00,679,in,2468.43,ZU
2023/4/4 18:00,655,out,29.4352,ZU
2023/4/4 18:00,633,in,29.4352,ZU
2023/4/4 18:00,656,out,163.134,ZU
2023/4/4 18:00,699,in,163.134,ZU
2023/4/4 18:00,672,out,0,ZU
2023/4/4 18:00,661,in,0,ZU
2023/4/4 18:00,669,out,-35.281,ZU
2023/4/4 18:00,697,in,-35.281,ZU
2023/4/4 18:00,646,out,35.6575,ZU
2023/4/4 18:00,648,in,35.6575,ZU
2023/4/4 18:00,662,out,625.765,ZU
2023/4/4 18:00,700,in,625.765,ZU
2023/4/4 18:00,602,out,27.2185,ZU
2023/4/4 18:00,631,in,27.2185,ZU
2023/4/4 18:00,601,out,58.5822,ZU
2023/4/4 18:00,739,in,56.776,ZU
2023/4/4 18:00,671,out,25.9331,ZU
2023/4/4 18:00,737,in,26.6269,ZU
2023/4/4 18:00,619,out,58.1339,ZU
2023/4/4 18:00,613,consume,58.1339,ZU
2023/4/4 18:00,664,out,25.8801,ZU
2023/4/4 18:00,632,in,25.8812,ZU
2023/4/4 18:00,347,out,490.049,ZU
2023/4/4 18:00,359,out,136.879,ZU
2023/4/4 18:00,526,out,286.119,ZU
2023/4/4 18:00,624,in,2352.09,ZU
2023/4/4 18:00,610,in,574.442,ZU
2023/4/4 18:00,718,in,0,ZU
2023/4/4 18:00,653,in,2,ZU
2023/4/4 18:00,659,in,77.4459,ZU
2023/4/4 18:00,647,in,481.793,ZU
2023/4/4 18:00,597,in,493.789,ZU
2023/4/4 18:00,279,in,11523.7,NODE
2023/4/4 18:00,280,in,227.669,NODE
2023/4/4 18:00,281,out,31.139,NODE
2023/4/4 18:00,282,out,149.439,NODE
2023/4/4 18:00,283,out,1737.02,NODE
2023/4/4 18:00,284,out,791.819,NODE
2023/4/4 18:00,285,out,1137.75,NODE
2023/4/4 18:00,286,out,853.569,NODE
2023/4/4 18:00,287,out,31.069,NODE
2023/4/4 18:00,288,out,557.879,NODE
2023/4/4 18:00,289,out,1544.89,NODE
2023/4/4 18:00,290,out,1533.54,NODE
2023/4/4 18:00,291,out,3616.21,NODE
2023/4/4 18:00,292,consume,50.179,NODE
2023/4/4 18:00,306,in,3685.47,NODE
2023/4/4 18:00,307,in,35.129,NODE
2023/4/4 18:00,308,in,52.889,NODE
2023/4/4 18:00,309,in,49.879,NODE
2023/4/4 18:00,310,in,0,NODE
2023/4/4 18:00,312,out,0,NODE
2023/4/4 18:00,313,out,236.529,NODE
2023/4/4 18:00,314,out,121.179,NODE
2023/4/4 18:00,315,out,380.009,NODE
2023/4/4 18:00,316,out,1109.57,NODE
2023/4/4 18:00,317,out,814.519,NODE
2023/4/4 18:00,318,out,1196.88,NODE
2023/4/4 18:00,319,consume,105.139,NODE
2023/4/4 18:00,707,out,42.319,NODE
2023/4/4 18:00,351,in,156.039,NODE
2023/4/4 18:00,352,in,140.179,NODE
2023/4/4 18:00,353,in,207.919,NODE
2023/4/4 18:00,354,in,95.389,NODE
2023/4/4 18:00,355,in,30.629,NODE
2023/4/4 18:00,356,in,27.989,NODE
2023/4/4 18:00,357,in,26.289,NODE
2023/4/4 18:00,358,out,82.519,NODE
2023/4/4 18:00,359,out,136.879,NODE
2023/4/4 18:00,360,out,325.749,NODE
2023/4/4 18:00,361,out,30.539,NODE
2023/4/4 18:00,362,out,53.499,NODE
2023/4/4 18:00,363,out,29.349,NODE
2023/4/4 18:00,364,out,25.899,NODE
2023/4/4 18:00,334,in,172.349,NODE
2023/4/4 18:00,335,in,707.119,NODE
2023/4/4 18:00,336,in,258.699,NODE
2023/4/4 18:00,337,in,695.949,NODE
2023/4/4 18:00,338,in,90.079,NODE
2023/4/4 18:00,339,in,25.939,NODE
2023/4/4 18:00,340,in,0,NODE
2023/4/4 18:00,341,out,27.049,NODE
2023/4/4 18:00,342,out,324.809,NODE
2023/4/4 18:00,343,out,259.039,NODE
2023/4/4 18:00,344,out,230.819,NODE
2023/4/4 18:00,345,out,78.249,NODE
2023/4/4 18:00,346,out,389.859,NODE
2023/4/4 18:00,347,out,490.049,NODE
2023/4/4 18:00,348,out,168.129,NODE
2023/4/4 18:00,349,out,27.359,NODE
2023/4/4 18:00,350,out,0,NODE
2023/4/4 18:00,709,out,58.289,NODE
2023/4/4 18:00,293,in,14337.4,NODE
2023/4/4 18:00,294,out,33.079,NODE
2023/4/4 18:00,295,out,103.559,NODE
2023/4/4 18:00,296,out,2070.24,NODE
2023/4/4 18:00,297,out,859.839,NODE
2023/4/4 18:00,298,out,1730.76,NODE
2023/4/4 18:00,299,out,1171.58,NODE
2023/4/4 18:00,300,out,42.199,NODE
2023/4/4 18:00,301,out,606.549,NODE
2023/4/4 18:00,302,out,2890.5,NODE
2023/4/4 18:00,303,out,1208.18,NODE
2023/4/4 18:00,304,out,3879.76,NODE
2023/4/4 18:00,305,consume,25.919,NODE
2023/4/4 18:00,320,in,3643.14,NODE
2023/4/4 18:00,321,in,39.069,NODE
2023/4/4 18:00,322,in,0,NODE
2023/4/4 18:00,323,in,45.199,NODE
2023/4/4 18:00,324,in,0,NODE
2023/4/4 18:00,326,out,0,NODE
2023/4/4 18:00,327,out,230.539,NODE
2023/4/4 18:00,328,out,178.159,NODE
2023/4/4 18:00,329,out,436.799,NODE
2023/4/4 18:00,330,out,1035.42,NODE
2023/4/4 18:00,331,out,718.499,NODE
2023/4/4 18:00,332,out,1175.19,NODE
2023/4/4 18:00,333,consume,102.619,NODE
2023/4/4 18:00,708,out,56.319,NODE
2023/4/4 18:00,365,in,1253.5,NODE
2023/4/4 18:00,366,in,2616.8,NODE
2023/4/4 18:00,367,in,315.559,NODE
2023/4/4 18:00,368,in,80.059,NODE
2023/4/4 18:00,369,consume,29.829,NODE
2023/4/4 18:00,370,out,37.809,NODE
2023/4/4 18:00,371,out,38.989,NODE
2023/4/4 18:00,372,out,79.319,NODE
2023/4/4 18:00,373,out,4039.98,NODE
2023/4/4 18:00,374,out,0,NODE
2023/4/4 18:00,375,out,27.399,NODE
2023/4/4 18:00,376,out,0,NODE
2023/4/4 18:00,722,out,75.949,NODE
2023/4/4 18:00,377,in,2920.32,NODE
2023/4/4 18:00,378,in,969.299,NODE
2023/4/4 18:00,379,in,28.239,NODE
2023/4/4 18:00,380,in,0,NODE
2023/4/4 18:00,381,out,163.399,NODE
2023/4/4 18:00,382,out,943.529,NODE
2023/4/4 18:00,383,out,1871.37,NODE
2023/4/4 18:00,384,out,195.549,NODE
2023/4/4 18:00,385,out,518.969,NODE
2023/4/4 18:00,386,out,166.209,NODE
2023/4/4 18:00,387,consume,142.999,NODE
2023/4/4 18:00,388,out,142.999,NODE
2023/4/4 18:00,392,in,30.209,NODE
2023/4/4 18:00,393,consume,48.499,NODE
2023/4/4 18:00,394,in,1979.48,NODE
2023/4/4 18:00,395,out,28.239,NODE
2023/4/4 18:00,396,out,38.339,NODE
2023/4/4 18:00,397,out,1974.6,NODE
2023/4/4 18:00,398,out,0,NODE
2023/4/4 18:00,400,in,1230,NODE
2023/4/4 18:00,401,out,28.689,NODE
2023/4/4 18:00,402,out,694.049,NODE
2023/4/4 18:00,403,out,250.749,NODE
2023/4/4 18:00,404,out,330.279,NODE
2023/4/4 18:00,405,in,697.389,NODE
2023/4/4 18:00,406,in,25.919,NODE
2023/4/4 18:00,407,in,141.859,NODE
2023/4/4 18:00,408,in,134.889,NODE
2023/4/4 18:00,409,out,31.309,NODE
2023/4/4 18:00,410,out,784.259,NODE
2023/4/4 18:00,411,out,156.099,NODE
2023/4/4 18:00,412,out,0,NODE
2023/4/4 18:00,413,out,0,NODE
2023/4/4 18:00,449,in,149.749,NODE
2023/4/4 18:00,450,consume,100.809,NODE
2023/4/4 18:00,451,in,1416.49,NODE
2023/4/4 18:00,452,in,2762.98,NODE
2023/4/4 18:00,453,out,278.599,NODE
2023/4/4 18:00,454,out,0,NODE
2023/4/4 18:00,455,out,1772.8,NODE
2023/4/4 18:00,456,out,0,NODE
2023/4/4 18:00,457,out,1742.19,NODE
2023/4/4 18:00,458,out,50.419,NODE
2023/4/4 18:00,459,out,0,NODE
2023/4/4 18:00,460,out,308.459,NODE
2023/4/4 18:00,461,out,55.419,NODE
2023/4/4 18:00,462,out,74.319,NODE
2023/4/4 18:00,463,out,0,NODE
2023/4/4 18:00,464,out,118.419,NODE
2023/4/4 18:00,465,out,0,NODE
2023/4/4 18:00,723,out,80.879,NODE
2023/4/4 18:00,414,in,3248.88,NODE
2023/4/4 18:00,415,in,0,NODE
2023/4/4 18:00,416,in,386.569,NODE
2023/4/4 18:00,417,in,95.539,NODE
2023/4/4 18:00,418,consume,49.099,NODE
2023/4/4 18:00,419,in,2877.64,NODE
2023/4/4 18:00,420,out,301.799,NODE
2023/4/4 18:00,421,out,2604.17,NODE
2023/4/4 18:00,422,out,3024.21,NODE
2023/4/4 18:00,423,out,562.859,NODE
2023/4/4 18:00,424,out,47.689,NODE
2023/4/4 18:00,425,out,28.069,NODE
2023/4/4 18:00,426,out,0,NODE
2023/4/4 18:00,427,out,63.189,NODE
2023/4/4 18:00,724,out,78.549,NODE
2023/4/4 18:00,428,in,107.799,NODE
2023/4/4 18:00,429,consume,72.739,NODE
2023/4/4 18:00,430,in,1292.63,NODE
2023/4/4 18:00,431,in,2764.1,NODE
2023/4/4 18:00,432,out,57.629,NODE
2023/4/4 18:00,433,out,55.489,NODE
2023/4/4 18:00,434,out,1115.94,NODE
2023/4/4 18:00,435,out,551.849,NODE
2023/4/4 18:00,436,out,1042.17,NODE
2023/4/4 18:00,437,out,701.609,NODE
2023/4/4 18:00,438,out,715.239,NODE
2023/4/4 18:00,439,out,0,NODE
2023/4/4 18:00,440,out,37.369,NODE
2023/4/4 18:00,725,out,41.619,NODE
2023/4/4 18:00,441,consume,34.329,NODE
2023/4/4 18:00,442,in,31.699,NODE
2023/4/4 18:00,443,in,363.449,NODE
2023/4/4 18:00,444,in,1310.42,NODE
2023/4/4 18:00,445,out,0,NODE
2023/4/4 18:00,446,out,39.759,NODE
2023/4/4 18:00,447,out,1639.45,NODE
2023/4/4 18:00,466,in,36.239,NODE
